,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,pension
5817,36,management,single,tertiary,no,2163,no,no,cellular,5,jun,317,1,-1,0,unknown,0
5818,53,retired,married,primary,no,136,yes,no,unknown,6,may,267,2,-1,0,unknown,0
5819,35,management,married,tertiary,no,-196,yes,no,cellular,22,jul,216,2,-1,0,unknown,1
5820,44,management,married,tertiary,no,4087,yes,no,unknown,19,may,457,5,-1,0,unknown,0
5821,38,management,married,tertiary,no,1354,yes,no,cellular,29,jan,50,2,-1,0,unknown,0
5822,44,blue-collar,married,primary,no,2,no,yes,telephone,7,jul,46,2,-1,0,unknown,0
5823,51,housemaid,married,unknown,no,2337,yes,no,cellular,27,may,133,2,41,5,success,0
5824,32,technician,single,tertiary,no,514,yes,yes,cellular,7,may,138,1,168,1,failure,0
5825,59,blue-collar,married,primary,no,6212,yes,no,cellular,5,may,574,2,-1,0,unknown,0
5826,31,management,single,tertiary,no,424,no,yes,cellular,7,aug,224,2,-1,0,unknown,0
5827,52,management,married,tertiary,no,499,no,no,cellular,6,aug,115,4,-1,0,unknown,0
5828,26,technician,married,tertiary,no,8,yes,yes,unknown,13,may,262,2,-1,0,unknown,0
5829,40,services,married,secondary,no,1305,no,no,cellular,22,jul,255,1,-1,0,unknown,0
5830,35,technician,single,secondary,no,300,yes,no,unknown,9,may,338,4,-1,0,unknown,1
5831,54,admin.,married,primary,no,976,yes,no,unknown,3,jun,137,3,-1,0,unknown,0
5832,36,entrepreneur,married,tertiary,no,2700,no,no,cellular,4,feb,99,3,-1,0,unknown,0
5833,45,self-employed,married,tertiary,no,-497,yes,yes,cellular,20,nov,260,1,-1,0,unknown,0
5834,29,unemployed,single,secondary,no,2424,no,no,cellular,6,feb,93,1,-1,0,unknown,0
5835,49,management,divorced,tertiary,no,-2049,yes,no,unknown,30,may,169,3,-1,0,unknown,0
5836,52,services,married,secondary,no,2081,yes,no,unknown,29,may,150,1,-1,0,unknown,0
5837,52,management,married,secondary,no,189,no,no,cellular,22,aug,90,2,-1,0,unknown,0
5838,47,unemployed,divorced,secondary,no,0,no,yes,cellular,30,jan,127,2,233,8,other,0
5839,33,services,divorced,secondary,no,327,yes,no,unknown,7,may,109,1,-1,0,unknown,0
5840,30,technician,single,secondary,no,426,yes,no,telephone,17,nov,127,4,111,6,failure,1
5841,52,self-employed,divorced,secondary,no,1291,yes,no,cellular,19,nov,559,1,169,2,failure,1
5842,54,management,divorced,tertiary,no,3473,yes,no,cellular,12,aug,306,2,-1,0,unknown,0
5843,59,retired,married,secondary,no,434,yes,no,unknown,12,may,63,3,-1,0,unknown,0
5844,35,management,married,tertiary,no,105,yes,no,cellular,6,may,36,1,365,3,failure,0
5845,29,blue-collar,married,secondary,no,975,yes,no,unknown,27,may,265,2,-1,0,unknown,0
5846,33,technician,single,secondary,no,-479,no,no,cellular,7,aug,235,1,-1,0,unknown,0
5847,32,technician,married,primary,no,62,yes,yes,unknown,13,may,120,1,-1,0,unknown,0
5848,50,blue-collar,married,primary,no,0,no,no,unknown,9,jun,199,4,-1,0,unknown,1
5849,54,entrepreneur,married,secondary,no,0,no,no,unknown,9,jun,96,1,-1,0,unknown,0
5850,49,technician,single,secondary,no,1202,yes,no,unknown,18,jun,122,1,-1,0,unknown,1
5851,39,admin.,single,secondary,no,2854,yes,no,unknown,2,jun,64,1,-1,0,unknown,1
5852,34,management,single,tertiary,no,9,no,no,cellular,11,jul,439,2,-1,0,unknown,0
5853,31,self-employed,single,secondary,no,203,no,yes,cellular,19,nov,177,1,-1,0,unknown,0
5854,46,technician,divorced,tertiary,no,0,yes,no,cellular,11,aug,249,5,-1,0,unknown,0
5855,59,retired,married,secondary,no,2467,no,no,cellular,20,nov,972,2,-1,0,unknown,0
5856,32,technician,married,tertiary,no,3850,yes,no,cellular,20,apr,63,4,-1,0,unknown,0
5857,39,admin.,married,secondary,no,47,yes,no,cellular,16,aug,143,2,371,6,failure,0
5858,54,blue-collar,married,primary,no,1895,yes,no,cellular,17,apr,345,1,-1,0,unknown,0
5859,33,technician,divorced,secondary,no,522,no,yes,cellular,7,jul,559,4,-1,0,unknown,1
5860,59,blue-collar,married,secondary,yes,-918,yes,no,unknown,16,jun,253,2,-1,0,unknown,0
5861,28,blue-collar,single,secondary,no,-193,no,no,cellular,18,jul,580,7,-1,0,unknown,0
5862,48,blue-collar,married,secondary,no,48,yes,yes,unknown,29,may,144,1,-1,0,unknown,0
5863,39,management,married,tertiary,no,0,yes,yes,cellular,17,jul,301,1,-1,0,unknown,0
5864,41,technician,married,secondary,no,201,no,yes,cellular,14,jul,53,8,-1,0,unknown,1
5865,33,admin.,single,secondary,no,598,yes,no,unknown,28,may,189,1,-1,0,unknown,0
5866,37,management,married,primary,no,1506,no,no,cellular,2,nov,101,3,80,3,success,0
5867,30,admin.,married,tertiary,no,26,yes,no,cellular,16,apr,62,1,323,1,failure,0
5868,36,management,married,tertiary,no,1582,no,no,telephone,3,feb,26,2,197,1,failure,0
5869,53,blue-collar,divorced,primary,no,559,no,no,telephone,9,feb,16,5,-1,0,unknown,0
5870,26,admin.,single,secondary,yes,0,yes,no,cellular,16,jul,157,2,-1,0,unknown,0
5871,59,retired,married,primary,no,-411,no,no,cellular,29,jan,225,1,-1,0,unknown,0
5872,44,blue-collar,single,secondary,no,36,yes,no,unknown,8,may,712,1,-1,0,unknown,1
5873,55,unemployed,married,secondary,no,512,no,no,cellular,28,jan,70,1,-1,0,unknown,0
5874,26,blue-collar,single,secondary,no,786,yes,yes,unknown,14,may,103,5,-1,0,unknown,0
5875,41,blue-collar,married,primary,no,3658,yes,no,cellular,9,apr,268,1,330,1,failure,0
5876,28,management,single,tertiary,no,-227,yes,no,unknown,4,jun,298,2,-1,0,unknown,1
5877,40,management,married,tertiary,no,423,yes,no,cellular,30,jul,134,24,-1,0,unknown,0
5878,47,unemployed,divorced,secondary,no,947,no,no,cellular,5,feb,124,2,-1,0,unknown,0
5879,39,services,married,primary,no,324,yes,no,cellular,8,may,340,2,312,4,failure,0
5880,38,blue-collar,married,secondary,no,0,yes,no,unknown,9,jun,254,1,-1,0,unknown,0
5881,37,services,married,secondary,no,1694,yes,yes,cellular,29,jan,404,2,251,6,failure,1
5882,36,blue-collar,married,secondary,no,2894,yes,no,cellular,17,jul,747,1,-1,0,unknown,0
5883,53,management,married,secondary,no,2693,no,no,cellular,21,nov,140,1,-1,0,unknown,1
5884,47,technician,married,secondary,no,644,no,no,telephone,28,jan,54,3,160,13,failure,0
5885,28,management,single,tertiary,no,185,no,no,cellular,30,jan,651,2,-1,0,unknown,0
5886,32,student,single,unknown,no,1583,yes,no,unknown,20,may,57,1,-1,0,unknown,0
5887,25,management,single,tertiary,no,2399,yes,no,unknown,3,jun,193,2,-1,0,unknown,0
5888,39,admin.,married,tertiary,no,1322,yes,no,cellular,24,sep,157,3,486,1,other,0
5889,60,retired,married,secondary,no,194,no,yes,cellular,30,jul,61,5,-1,0,unknown,0
5890,39,admin.,married,secondary,no,1221,no,no,unknown,12,jun,97,1,-1,0,unknown,0
5891,31,admin.,single,secondary,no,-302,yes,yes,unknown,27,may,235,5,-1,0,unknown,0
5892,45,admin.,married,secondary,no,256,no,no,cellular,21,nov,135,2,-1,0,unknown,1
5893,36,technician,single,secondary,yes,0,no,yes,cellular,26,aug,109,14,-1,0,unknown,0
5894,44,services,married,secondary,no,1335,yes,no,cellular,30,jul,94,5,-1,0,unknown,0
5895,33,unemployed,single,secondary,no,682,no,no,cellular,5,feb,251,1,-1,0,unknown,0
5896,31,management,married,tertiary,no,0,no,no,cellular,26,aug,76,2,-1,0,unknown,0
5897,38,admin.,divorced,secondary,no,3834,yes,no,cellular,13,apr,363,2,327,1,failure,0
5898,50,self-employed,married,secondary,no,5312,no,no,cellular,23,jul,106,3,-1,0,unknown,1
5899,40,management,divorced,unknown,no,4095,yes,no,cellular,20,apr,281,1,-1,0,unknown,0
5900,33,technician,married,secondary,no,0,no,no,cellular,13,aug,78,2,-1,0,unknown,0
5901,42,admin.,married,secondary,no,-1386,yes,yes,cellular,15,jul,56,4,-1,0,unknown,0
5902,42,management,single,tertiary,no,525,no,no,cellular,13,aug,127,2,-1,0,unknown,0
5903,33,blue-collar,married,secondary,yes,2,no,no,unknown,23,may,74,4,-1,0,unknown,1
5904,40,technician,married,unknown,no,0,no,yes,cellular,7,jul,161,1,-1,0,unknown,0
5905,52,blue-collar,married,secondary,no,1500,no,yes,unknown,20,jun,109,3,-1,0,unknown,0
5906,49,technician,married,secondary,no,378,no,no,unknown,9,jun,189,2,-1,0,unknown,0
5907,30,management,single,tertiary,no,552,yes,no,cellular,5,aug,648,2,-1,0,unknown,1
5908,26,blue-collar,single,secondary,no,-84,yes,yes,cellular,29,jul,63,5,-1,0,unknown,0
5909,40,management,married,secondary,no,-240,no,yes,unknown,28,may,160,3,-1,0,unknown,0
5910,30,blue-collar,married,secondary,no,501,yes,yes,unknown,27,may,514,1,-1,0,unknown,0
5911,55,unemployed,married,tertiary,no,5345,no,no,unknown,6,may,278,1,-1,0,unknown,0
5912,48,self-employed,married,secondary,no,1559,no,no,cellular,24,dec,520,3,133,3,failure,0
5913,28,technician,single,tertiary,no,0,yes,no,cellular,15,apr,217,2,-1,0,unknown,0
5914,54,admin.,married,secondary,no,0,yes,yes,cellular,23,jul,117,1,-1,0,unknown,0
5915,36,management,married,secondary,no,1989,no,no,unknown,17,jun,344,2,-1,0,unknown,0
5916,34,admin.,single,secondary,no,598,yes,no,cellular,17,apr,365,1,324,1,failure,0
5917,39,housemaid,married,tertiary,no,94,no,no,cellular,6,aug,181,2,-1,0,unknown,0
5918,66,retired,married,secondary,no,3473,no,no,cellular,14,apr,441,2,-1,0,unknown,0
5919,42,blue-collar,married,secondary,no,349,yes,no,cellular,7,apr,226,2,-1,0,unknown,0
5920,55,retired,married,primary,no,3876,no,no,cellular,21,nov,54,1,-1,0,unknown,0
5921,85,retired,married,unknown,no,1934,no,no,telephone,12,jan,140,1,-1,0,unknown,0
5922,63,housemaid,married,secondary,no,2,no,no,cellular,4,feb,45,2,93,1,success,0
5923,37,admin.,single,secondary,no,9,yes,no,cellular,14,may,165,1,-1,0,unknown,0
5924,24,services,single,secondary,no,11,yes,no,unknown,27,jun,114,4,-1,0,unknown,0
5925,34,technician,single,secondary,no,60,no,no,cellular,7,aug,274,2,-1,0,unknown,1
5926,28,management,single,tertiary,no,882,no,yes,cellular,8,jul,107,2,-1,0,unknown,0
5927,58,retired,divorced,tertiary,no,499,yes,yes,cellular,29,jan,181,1,-1,0,unknown,0
5928,49,housemaid,divorced,primary,no,198,yes,no,unknown,13,may,205,3,-1,0,unknown,0
5929,31,blue-collar,single,secondary,no,2093,no,no,cellular,7,jul,103,1,-1,0,unknown,1
5930,56,retired,married,secondary,no,74,yes,no,unknown,26,may,152,2,-1,0,unknown,0
5931,43,services,married,secondary,no,1220,no,no,cellular,28,jul,307,2,-1,0,unknown,0
5932,32,blue-collar,single,secondary,no,1342,yes,no,unknown,23,may,109,2,-1,0,unknown,1
5933,55,blue-collar,married,unknown,no,6134,no,no,cellular,6,aug,127,2,-1,0,unknown,0
5934,55,housemaid,married,primary,no,3680,no,no,unknown,16,jun,131,1,-1,0,unknown,0
5935,31,blue-collar,married,primary,no,605,yes,no,unknown,15,may,334,10,-1,0,unknown,1
5936,49,management,married,secondary,no,104,yes,no,unknown,8,may,285,1,-1,0,unknown,0
5937,41,admin.,married,secondary,no,683,no,yes,cellular,20,nov,77,1,-1,0,unknown,1
5938,56,retired,divorced,primary,no,48,yes,no,cellular,14,may,132,2,-1,0,unknown,0
5939,50,blue-collar,divorced,primary,no,15,yes,no,cellular,12,may,173,2,350,7,failure,0
5940,37,technician,single,secondary,no,6714,yes,no,unknown,23,may,90,1,-1,0,unknown,0
5941,35,blue-collar,married,primary,no,623,yes,no,cellular,6,may,97,2,-1,0,unknown,1
5942,52,housemaid,married,secondary,no,234,no,no,cellular,20,nov,208,1,-1,0,unknown,0
5943,33,technician,married,tertiary,no,599,yes,no,cellular,29,aug,461,2,-1,0,unknown,0
5944,42,management,married,tertiary,no,9916,yes,no,cellular,21,nov,306,1,-1,0,unknown,0
5945,33,admin.,single,secondary,no,3160,no,no,unknown,18,jun,719,13,-1,0,unknown,0
5946,35,admin.,single,secondary,no,0,yes,no,cellular,8,may,376,3,-1,0,unknown,0
5947,28,student,single,tertiary,no,2306,no,no,cellular,29,oct,140,2,-1,0,unknown,0
5948,41,admin.,divorced,secondary,no,2550,yes,no,cellular,15,may,894,2,347,2,failure,0
5949,44,blue-collar,married,secondary,no,701,no,yes,unknown,3,jul,269,2,-1,0,unknown,0
5950,26,technician,single,secondary,no,3244,no,no,cellular,2,feb,141,1,5,1,failure,0
5951,40,management,single,tertiary,no,402,yes,no,unknown,30,may,243,3,-1,0,unknown,0
5952,37,management,married,tertiary,no,6014,yes,no,cellular,15,jul,163,6,-1,0,unknown,1
5953,33,blue-collar,married,secondary,no,-81,yes,no,cellular,29,jan,339,2,-1,0,unknown,0
5954,36,admin.,married,secondary,no,898,no,no,cellular,15,jul,118,5,-1,0,unknown,0
5955,28,unemployed,married,secondary,no,863,yes,yes,unknown,27,may,355,1,-1,0,unknown,0
5956,37,self-employed,single,primary,no,235,yes,no,cellular,17,apr,191,4,323,9,failure,1
5957,32,technician,single,secondary,no,12,no,no,cellular,7,aug,173,2,-1,0,unknown,0
5958,49,blue-collar,married,secondary,no,298,yes,no,cellular,30,apr,264,2,86,3,failure,0
5959,36,blue-collar,married,secondary,no,3463,yes,no,telephone,21,nov,29,4,-1,0,unknown,0
5960,39,housemaid,married,primary,no,13338,no,no,cellular,11,aug,103,4,-1,0,unknown,0
5961,34,blue-collar,married,unknown,no,391,yes,yes,unknown,23,may,34,2,-1,0,unknown,1
5962,32,technician,single,tertiary,no,569,no,yes,cellular,29,jan,348,1,-1,0,unknown,1
5963,26,services,married,secondary,no,54,yes,no,unknown,13,may,116,1,-1,0,unknown,0
5964,46,admin.,divorced,secondary,no,875,yes,yes,cellular,11,may,269,3,353,2,failure,0
5965,78,retired,divorced,secondary,no,631,no,no,telephone,11,aug,95,1,-1,0,unknown,0
5966,47,admin.,married,secondary,no,3434,yes,yes,telephone,9,jul,337,1,-1,0,unknown,0
5967,80,retired,married,secondary,no,1610,no,no,cellular,12,aug,71,1,-1,0,unknown,0
5968,25,student,single,tertiary,no,505,yes,no,cellular,6,may,37,1,-1,0,unknown,0
5969,50,management,married,tertiary,no,11528,yes,no,unknown,30,may,57,1,-1,0,unknown,0
5970,36,management,divorced,tertiary,no,102,yes,no,cellular,14,apr,114,1,-1,0,unknown,0
5971,42,unemployed,married,primary,yes,-581,yes,no,cellular,13,may,224,1,370,2,failure,0
5972,54,management,married,tertiary,no,0,yes,no,cellular,24,jul,140,2,-1,0,unknown,0
5973,43,retired,married,primary,no,7298,no,no,unknown,11,jun,36,2,-1,0,unknown,0
5974,29,blue-collar,married,secondary,no,0,no,no,cellular,10,jul,45,1,-1,0,unknown,0
5975,36,management,married,tertiary,no,909,yes,yes,cellular,25,jul,250,3,-1,0,unknown,0
5976,59,blue-collar,married,unknown,no,337,no,no,unknown,18,jun,100,4,-1,0,unknown,0
5977,47,admin.,married,secondary,no,829,yes,yes,cellular,18,nov,48,1,188,1,failure,0
5978,36,technician,single,secondary,no,301,yes,yes,cellular,29,jul,367,1,-1,0,unknown,0
5979,56,technician,married,secondary,no,147,no,no,cellular,12,apr,203,1,-1,0,unknown,0
5980,55,retired,divorced,secondary,no,282,yes,no,unknown,5,jun,99,2,-1,0,unknown,0
5981,38,technician,divorced,secondary,no,1294,yes,no,unknown,29,may,565,1,-1,0,unknown,1
5982,39,blue-collar,divorced,secondary,no,0,yes,no,cellular,11,may,275,2,307,1,other,1
5983,35,management,single,tertiary,no,995,no,no,cellular,5,feb,39,1,-1,0,unknown,1
5984,54,blue-collar,married,primary,no,532,no,no,telephone,31,jul,73,2,-1,0,unknown,0
5985,32,services,single,tertiary,no,785,no,no,cellular,3,jun,273,1,-1,0,unknown,0
5986,30,technician,divorced,secondary,no,3028,yes,no,cellular,28,aug,65,5,-1,0,unknown,1
5987,51,blue-collar,married,secondary,no,1022,yes,no,cellular,8,may,311,3,-1,0,unknown,0
5988,39,management,married,primary,no,0,no,no,unknown,11,jun,308,7,-1,0,unknown,0
5989,46,technician,married,secondary,no,792,no,no,unknown,5,jun,170,2,-1,0,unknown,0
5990,33,admin.,single,tertiary,no,490,yes,no,cellular,7,may,31,1,363,2,failure,0
5991,34,management,married,tertiary,no,417,yes,no,cellular,18,nov,138,1,-1,0,unknown,0
5992,33,management,married,tertiary,no,2071,no,no,cellular,8,aug,106,2,-1,0,unknown,1
5993,55,blue-collar,single,primary,no,1187,yes,no,unknown,2,jun,193,2,-1,0,unknown,0
5994,49,services,married,secondary,no,280,yes,no,telephone,14,jul,162,3,-1,0,unknown,0
5995,37,unemployed,married,tertiary,no,1236,no,no,cellular,29,jul,300,2,-1,0,unknown,0
5996,29,technician,single,tertiary,no,910,yes,no,cellular,11,may,278,1,-1,0,unknown,0
5997,28,management,single,secondary,no,-994,yes,yes,cellular,18,jul,174,2,-1,0,unknown,0
5998,21,unemployed,single,secondary,no,1333,no,no,cellular,2,feb,120,1,-1,0,unknown,0
5999,44,services,married,secondary,no,850,no,yes,cellular,16,jul,220,5,-1,0,unknown,0
6000,30,management,single,tertiary,no,3773,yes,no,unknown,27,may,99,1,-1,0,unknown,0
6001,46,management,married,tertiary,no,460,no,no,cellular,28,jan,56,1,-1,0,unknown,0
6002,33,entrepreneur,married,secondary,no,3140,yes,yes,cellular,21,nov,7,5,-1,0,unknown,0
6003,40,blue-collar,married,secondary,no,1028,yes,yes,cellular,17,apr,319,1,-1,0,unknown,1
6004,42,management,single,tertiary,no,4264,yes,no,unknown,28,may,882,1,-1,0,unknown,0
6005,44,management,divorced,tertiary,no,3932,yes,no,unknown,8,may,40,2,-1,0,unknown,0
6006,32,admin.,married,secondary,no,-1,no,no,cellular,8,jul,228,2,-1,0,unknown,1
6007,34,blue-collar,married,secondary,no,1682,yes,yes,cellular,28,jul,123,3,-1,0,unknown,0
6008,55,entrepreneur,married,secondary,no,814,no,yes,cellular,28,jul,69,12,-1,0,unknown,0
6009,35,services,married,secondary,no,819,yes,no,telephone,14,jul,102,14,-1,0,unknown,1
6010,47,admin.,married,secondary,no,1265,no,no,cellular,7,aug,137,2,-1,0,unknown,0
6011,29,admin.,single,tertiary,no,514,no,no,cellular,2,feb,270,1,-1,0,unknown,0
6012,47,services,married,secondary,no,1764,no,yes,cellular,26,aug,119,6,-1,0,unknown,0
6013,39,blue-collar,married,primary,no,275,yes,no,unknown,16,jun,189,2,-1,0,unknown,0
6014,40,blue-collar,married,primary,no,592,yes,no,cellular,18,may,80,3,350,2,failure,1
6015,42,admin.,single,secondary,no,1143,yes,yes,telephone,17,nov,106,1,-1,0,unknown,0
6016,31,management,married,tertiary,no,546,no,no,cellular,7,aug,147,2,-1,0,unknown,0
6017,31,management,married,tertiary,no,1164,yes,yes,cellular,18,jul,238,3,-1,0,unknown,0
6018,82,housemaid,divorced,primary,no,1381,no,no,cellular,28,jan,86,3,93,1,failure,0
6019,44,management,divorced,tertiary,no,0,no,no,unknown,6,jun,373,1,-1,0,unknown,0
6020,32,services,single,secondary,no,659,yes,no,cellular,20,apr,12,6,-1,0,unknown,0
6021,26,admin.,single,secondary,no,-12,yes,no,unknown,4,jun,98,1,-1,0,unknown,0
6022,30,admin.,single,secondary,no,186,yes,no,cellular,13,may,390,1,-1,0,unknown,0
6023,45,blue-collar,married,secondary,no,2246,yes,yes,cellular,21,nov,197,2,99,2,other,0
6024,32,management,single,tertiary,no,124,no,no,cellular,4,feb,87,2,-1,0,unknown,0
6025,56,admin.,married,secondary,no,2087,yes,no,unknown,12,may,146,1,-1,0,unknown,0
6026,58,blue-collar,married,secondary,no,1298,yes,no,unknown,29,may,516,4,-1,0,unknown,1
6027,28,management,single,unknown,yes,101,yes,no,unknown,9,may,224,3,-1,0,unknown,0
6028,43,management,married,tertiary,no,46,no,no,cellular,27,aug,63,8,-1,0,unknown,0
6029,34,entrepreneur,divorced,tertiary,no,262,no,no,cellular,20,nov,371,1,-1,0,unknown,1
6030,40,services,married,secondary,no,0,yes,no,cellular,21,nov,43,1,185,2,failure,1
6031,31,self-employed,single,tertiary,no,17924,yes,no,cellular,21,nov,608,3,-1,0,unknown,0
6032,28,admin.,married,tertiary,no,167,yes,yes,cellular,18,feb,126,2,-1,0,unknown,0
6033,45,admin.,married,secondary,no,967,no,no,unknown,9,jun,63,1,-1,0,unknown,0
6034,33,blue-collar,married,secondary,no,0,yes,no,telephone,14,jul,305,3,-1,0,unknown,1
6035,42,admin.,married,primary,no,1547,yes,yes,unknown,27,may,272,3,-1,0,unknown,0
6036,32,blue-collar,married,primary,no,388,yes,no,cellular,15,apr,171,2,-1,0,unknown,0
6037,41,self-employed,married,secondary,no,1,no,no,cellular,19,aug,55,4,-1,0,unknown,0
6038,32,admin.,married,secondary,no,0,no,no,cellular,25,jul,209,1,-1,0,unknown,0
6039,37,unemployed,married,secondary,no,80,no,no,cellular,3,feb,248,2,-1,0,unknown,0
6040,57,admin.,married,secondary,no,4168,yes,yes,unknown,16,may,47,1,-1,0,unknown,0
6041,56,management,married,tertiary,no,0,no,no,cellular,19,nov,844,2,-1,0,unknown,0
6042,37,admin.,single,secondary,no,781,no,no,cellular,20,aug,75,1,-1,0,unknown,1
6043,34,admin.,married,secondary,no,804,yes,no,cellular,23,jul,256,9,-1,0,unknown,0
6044,46,blue-collar,married,tertiary,no,993,yes,no,unknown,16,jun,78,1,-1,0,unknown,0
6045,40,blue-collar,married,primary,no,34,yes,no,cellular,6,may,350,2,344,1,failure,0
6046,32,technician,single,tertiary,no,0,no,no,cellular,20,aug,72,4,-1,0,unknown,0
6047,28,admin.,single,secondary,no,520,yes,no,cellular,15,jun,29,1,-1,0,unknown,0
